article_id,title,author,issue_url,pdf_url
10.1016/j.radmp.2024.06.001,"A population level study on smoking and radon induced adenocarcinoma and small-cell
                     carcinoma among males and females in Canada",Jing Chen,https://mednexus.org/toc/rmp/05/03,https://mednexus.org/doi/pdf/10.1016/j.radmp.2024.06.001?download=true
10.1016/j.radmp.2024.05.008,"Regulator of G protein signaling 20 contributes to radioresistance of non-small cell
                     lung cancer cells by suppressing pyroptosis","Jialing Zhang,Zhaoyan Jiang,Xinglong Liu,Xiaoya Jin,Yan Pan,Yang Bai,Jianghong Zhang,Chunlin Shao",https://mednexus.org/toc/rmp/05/03,https://mednexus.org/doi/pdf/10.1016/j.radmp.2024.05.008?download=true
10.1016/j.radmp.2024.05.005,"scRNA-seq transcriptomic profiling of irradiated mouse skin reveals altered cell types,
                     pathways, and cell-cell interactions","Zhisen Zhang,Yinyin Shu,Shuangshuang Lu,Kai Kang,Mintao Ji,Peng Zhang,Lei Chang",https://mednexus.org/toc/rmp/05/03,https://mednexus.org/doi/pdf/10.1016/j.radmp.2024.05.005?download=true
10.1016/j.radmp.2024.06.006,"Knockdown of the nucleoporin Nup50 protects cells against ionizing radiation through
                     enhancing DNA-PKcs-mediated DNA damage repair","Zhijie Wan,Jingwen Gu,Songyun Zhao,Hang Jia,Tingting Liu,Yuanyuan Chen,Yanyong Yang",https://mednexus.org/toc/rmp/05/03,https://mednexus.org/doi/pdf/10.1016/j.radmp.2024.06.006?download=true
10.1016/j.radmp.2024.06.003,Study on healthcare level and its relationship with medical radiation in China,"Shiyue Cui,Yinping Su,Hui Xu,Quanfu Sun",https://mednexus.org/toc/rmp/05/03,https://mednexus.org/doi/pdf/10.1016/j.radmp.2024.06.003?download=true
10.1016/j.radmp.2024.05.006,"Assessment of radiotherapy and diagnosis resources allocation in Shanghai, China","Fanqiaochu Yang,Cuihong Yuan,Shunqi Lu,Hong Xiao,Linfeng Gao",https://mednexus.org/toc/rmp/05/03,https://mednexus.org/doi/pdf/10.1016/j.radmp.2024.05.006?download=true
10.1016/j.radmp.2024.02.003,"Expert consensus on radiotherapy combined with immunotherapy for esophageal cancer
                     (2024 edition)","Professional Committee of Radiation Oncology, China Anti-Cancer Association,Branch of Radiation Oncology, Chinese Medical Association,Branch of Radiation Oncology Treatment Physician, Chinese Medical Doctor Association",https://mednexus.org/toc/rmp/05/02,https://mednexus.org/doi/pdf/10.1016/j.radmp.2024.02.003?download=true
10.1016/j.radmp.2024.04.002,Non-ionizing radiation-induced cellular senescence and age-related diseases,"Haiying Wang,Jian Tong,Yi Cao",https://mednexus.org/toc/rmp/05/02,https://mednexus.org/doi/pdf/10.1016/j.radmp.2024.04.002?download=true
10.1016/j.radmp.2024.03.002,"A review of therapeutic agents for breast cancer with potentially radiosensitizing
                     properties","Zhongwei Zhang,David Lim,Zhihui Feng",https://mednexus.org/toc/rmp/05/02,https://mednexus.org/doi/pdf/10.1016/j.radmp.2024.03.002?download=true
10.1016/j.radmp.2024.04.003,Advances in radiation-induced heart disease diagnosis and treatment,"Kaixuan Wang,Cong Ye,Lan Luo,Chen Yan",https://mednexus.org/toc/rmp/05/02,https://mednexus.org/doi/pdf/10.1016/j.radmp.2024.04.003?download=true
10.1016/j.radmp.2024.03.003,"Bcl-xL regulates radiation-induced ferroptosis through chaperone-mediated autophagy
                     of GPX4 in tumor cells","Jing Han,Ruru Wang,Bin Chen,Feng Xu,Liangchen Wei,An Xu,Lijun Wu,Guoping Zhao",https://mednexus.org/toc/rmp/05/02,https://mednexus.org/doi/pdf/10.1016/j.radmp.2024.03.003?download=true
